level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1241	1754	-1	
2	1	1	0	0	0	150	82	940	1370	-1	
3	1	1	1	0	0	150	82	940	467	-1	
4	1	1	1	1	0	150	82	940	21	-1	
5	1	1	1	1	1	150	82	89	21	96.279259	Similarity
5	1	1	1	1	2	246	82	20	21	96.298477	of
5	1	1	1	1	3	270	82	82	21	93.099930	Triangles
5	1	1	1	1	4	358	92	21	2	93.099930	—
5	1	1	1	1	5	385	82	53	20	97.001579	Quick
5	1	1	1	1	6	443	83	51	15	96.924538	Notes
5	1	1	1	1	7	502	82	64	20	96.579559	(Grade
5	1	1	1	1	8	575	82	28	20	96.286743	10)
5	1	1	1	1	9	1079	82	11	16	95.693893	6
4	1	1	1	2	0	150	152	232	26	-1	
5	1	1	1	2	1	150	152	100	21	95.894012	Worked
5	1	1	1	2	2	259	152	123	26	96.138870	Examples
4	1	1	1	3	0	181	259	452	21	-1	
5	1	1	1	3	1	181	259	46	21	96.266701	Type
5	1	1	1	3	2	233	259	22	16	96.645203	A:
5	1	1	1	3	3	263	259	45	16	96.404312	Find
5	1	1	1	3	4	314	264	24	11	96.425865	an
5	1	1	1	3	5	344	259	89	16	96.363754	unknown
5	1	1	1	3	6	440	259	37	17	96.576950	side
5	1	1	1	3	7	483	259	51	21	96.988419	using
5	1	1	1	3	8	541	259	92	21	96.974815	similarity
4	1	1	1	4	0	182	288	845	21	-1	
5	1	1	1	4	1	182	289	18	15	93.187325	In
5	1	1	1	4	2	207	289	66	18	92.230911	AABC,
5	1	1	1	4	3	280	289	33	15	96.101440	DE
5	1	1	1	4	4	324	288	6	21	95.331139	||
5	1	1	1	4	5	339	289	30	16	96.609581	BC
5	1	1	1	4	6	377	288	39	16	92.855682	with
5	1	1	1	4	7	423	289	16	15	92.855682	D
5	1	1	1	4	8	447	293	21	11	96.643280	on
5	1	1	1	4	9	475	289	30	15	95.343285	AB
5	1	1	1	4	10	512	289	32	15	93.217926	and
5	1	1	1	4	11	547	284	11	29	92.982712	E
5	1	1	1	4	12	573	293	21	11	96.869926	on
5	1	1	1	4	13	601	289	36	16	96.009079	AC.
5	1	1	1	4	14	647	288	16	16	95.787003	If
5	1	1	1	4	15	675	289	23	15	96.383842	AD
5	1	1	1	4	16	709	295	12	6	91.924950	=
5	1	1	1	4	17	728	288	16	19	91.924950	6,
5	1	1	1	4	18	751	289	30	15	96.728821	AB
5	1	1	1	4	19	789	295	12	6	88.368698	=
5	1	1	1	4	20	808	289	16	18	88.368698	9,
5	1	1	1	4	21	831	289	32	15	95.306297	and
5	1	1	1	4	22	869	289	31	15	96.804680	AE
5	1	1	1	4	23	908	295	12	6	94.109085	=
5	1	1	1	4	24	928	289	15	18	94.109085	8,
5	1	1	1	4	25	951	288	34	16	95.657372	find
5	1	1	1	4	26	992	289	35	16	96.429909	AC.
4	1	1	1	5	0	508	342	12	14	-1	
5	1	1	1	5	1	508	342	12	14	75.877579	c
4	1	1	1	6	0	458	525	324	24	-1	
5	1	1	1	6	1	458	537	11	12	96.235611	A
5	1	1	1	6	2	661	529	13	12	83.814079	»
5	1	1	1	6	3	771	525	11	12	54.722515	8B
3	1	1	2	0	0	182	594	313	56	-1	
4	1	1	2	1	0	182	594	51	21	-1	
5	1	1	2	1	1	182	594	51	21	96.848885	Steps
4	1	1	2	2	0	183	629	312	21	-1	
5	1	1	2	2	1	183	630	13	15	88.436310	1.
5	1	1	2	2	2	209	630	33	15	93.946526	DE
5	1	1	2	2	3	252	629	7	21	81.175201	||
5	1	1	2	2	4	268	630	30	16	94.153992	BC
5	1	1	2	2	5	306	633	21	12	48.965492	>
5	1	1	2	2	6	336	630	63	15	92.226257	AADE
5	1	1	2	2	7	409	637	11	4	92.674942	~
5	1	1	2	2	8	429	630	66	16	90.747169	AABC.
