level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1241	1754	-1	
2	1	1	0	0	0	150	82	939	1077	-1	
3	1	1	1	0	0	150	82	939	1077	-1	
4	1	1	1	1	0	150	82	939	21	-1	
5	1	1	1	1	1	150	82	89	21	96.279259	Similarity
5	1	1	1	1	2	246	82	20	21	96.298477	of
5	1	1	1	1	3	270	82	82	21	93.099930	Triangles
5	1	1	1	1	4	358	92	21	2	93.099930	—
5	1	1	1	1	5	385	82	53	20	97.001579	Quick
5	1	1	1	1	6	443	83	51	15	96.924538	Notes
5	1	1	1	1	7	502	82	64	20	96.579559	(Grade
5	1	1	1	1	8	575	82	28	20	96.286743	10)
5	1	1	1	1	9	1080	82	9	16	96.793053	3
4	1	1	1	2	0	151	151	345	27	-1	
5	1	1	1	2	1	151	151	177	27	96.835663	Consequences
5	1	1	1	2	2	337	151	26	22	96.710075	of
5	1	1	1	2	3	369	151	127	27	96.237923	Similarity
4	1	1	1	3	0	182	259	587	20	-1	
5	1	1	1	3	1	182	259	16	16	93.300911	If
5	1	1	1	3	2	203	260	61	16	89.916695	AABC
5	1	1	1	3	3	272	267	12	4	89.176353	~
5	1	1	1	3	4	293	259	80	17	68.800934	AA’B’C’
5	1	1	1	3	5	381	259	39	16	96.853081	with
5	1	1	1	3	6	427	259	45	16	96.870224	scale
5	1	1	1	3	7	478	259	52	16	93.206993	factor
5	1	1	1	3	8	537	259	10	16	93.206993	k
5	1	1	1	3	9	555	260	27	19	92.791351	(so
5	1	1	1	3	10	588	259	43	16	90.505089	A’B’
5	1	1	1	3	11	640	266	12	6	88.662811	=
5	1	1	1	3	12	660	259	10	16	88.662811	k
5	1	1	1	3	13	676	260	43	19	95.792320	AB),
5	1	1	1	3	14	726	260	43	15	96.935455	then:
4	1	1	1	4	0	190	295	310	21	-1	
5	1	1	1	4	1	190	300	6	7	86.672531	*
5	1	1	1	4	2	209	295	135	21	96.849915	Corresponding
5	1	1	1	4	3	351	295	56	21	96.992676	angles
5	1	1	1	4	4	414	300	27	11	96.947548	are
5	1	1	1	4	5	447	295	53	21	96.836578	equal.
4	1	1	1	5	0	190	324	264	26	-1	
5	1	1	1	5	1	190	343	6	7	77.455872	o
5	1	1	1	5	2	211	324	45	25	31.260380	AY
5	1	1	1	5	3	266	345	12	2	20.612993	_
5	1	1	1	5	4	287	324	46	25	42.512455	Be
5	1	1	1	5	5	364	324	90	25	8.735867	AH
4	1	1	1	6	0	212	350	248	21	-1	
5	1	1	1	6	1	212	355	42	15	23.908974	A'B’
5	1	1	1	6	2	288	355	43	16	65.846527	BIC’
5	1	1	1	6	3	365	355	43	16	33.137764	C/A
5	1	1	1	6	4	442	352	18	18	38.928204	ik
4	1	1	1	7	0	190	374	300	44	-1	
5	1	1	1	7	1	190	397	6	7	53.589859	+
5	1	1	1	7	2	209	392	88	16	96.888641	Perimeter
5	1	1	1	7	3	303	392	41	16	94.148628	ratio
5	1	1	1	7	4	350	392	14	16	96.946526	is
5	1	1	1	7	5	369	374	75	44	39.963005	Pasi
5	1	1	1	7	6	454	392	36	16	95.019310	=k.
4	1	1	1	8	0	382	409	52	19	-1	
5	1	1	1	8	1	382	409	52	19	61.835232	Pasc
4	1	1	1	9	0	190	435	280	31	-1	
5	1	1	1	9	1	190	455	6	7	79.005318	*
5	1	1	1	9	2	208	451	44	15	96.596123	Area
5	1	1	1	9	3	258	450	41	16	96.633995	ratio
5	1	1	1	9	4	306	450	13	16	96.633995	is
5	1	1	1	9	5	328	435	87	27	0.000000	(AVC)
5	1	1	1	9	6	445	447	25	19	16.114779	KR,
4	1	1	1	10	0	342	466	59	21	-1	
5	1	1	1	10	1	342	466	59	21	96.438789	[ABC]
4	1	1	1	11	0	190	494	475	21	-1	
5	1	1	1	11	1	190	499	6	7	53.669899	+
5	1	1	1	11	2	208	494	88	19	95.260063	Altitudes,
5	1	1	1	11	3	303	494	80	19	96.940353	medians,
5	1	1	1	11	4	390	494	32	16	96.802040	and
5	1	1	1	11	5	429	494	48	21	93.284431	angle
5	1	1	1	11	6	483	494	80	16	92.543404	bisectors
5	1	1	1	11	7	570	494	44	16	96.855110	scale
5	1	1	1	11	8	621	494	21	21	93.306206	by
5	1	1	1	11	9	649	494	16	16	91.212425	k.
4	1	1	1	12	0	231	602	809	19	-1	
5	1	1	1	12	1	231	617	4	4	38.490219	A
5	1	1	1	12	2	362	617	4	4	32.192730	0
5	1	1	1	12	3	588	617	27	3	24.945721	Ao
5	1	1	1	12	4	665	617	3	3	32.929863	q
5	1	1	1	12	5	753	603	29	15	96.458076	AB
5	1	1	1	12	6	832	602	36	19	78.400642	hap
5	1	1	1	12	7	1037	617	3	3	25.372334	.
4	1	1	1	13	0	181	617	877	32	-1	
5	1	1	1	13	1	181	617	16	16	96.901878	A
5	1	1	1	13	2	205	617	54	21	96.901878	quick
5	1	1	1	13	3	267	617	54	21	96.460564	proof
5	1	1	1	13	4	328	617	91	20	96.460564	(altitudes
5	1	1	1	13	5	427	617	47	17	96.613342	scale
5	1	1	1	13	6	482	617	23	21	93.272705	by
5	1	1	1	13	7	514	617	24	20	85.861687	k):
5	1	1	1	13	8	551	618	19	15	96.463531	In
5	1	1	1	13	9	578	618	64	15	96.160019	similar
5	1	1	1	13	10	649	617	85	21	96.961670	triangles,
5	1	1	1	13	11	745	627	45	22	32.947891	We
5	1	1	1	13	12	885	617	72	16	96.875534	because
5	1	1	1	13	13	965	617	41	16	96.763336	both
5	1	1	1	13	14	1014	622	44	16	89.212196	pairs
4	1	1	1	14	0	839	646	33	11	-1	
5	1	1	1	14	1	839	646	33	11	0.000000	‘A'B!
4	1	1	1	15	0	182	658	876	21	-1	
5	1	1	1	15	1	182	663	27	11	96.377914	are
