level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1241	1754	-1	
2	1	1	0	0	0	150	82	939	361	-1	
3	1	1	1	0	0	150	82	939	361	-1	
4	1	1	1	1	0	150	82	939	21	-1	
5	1	1	1	1	1	150	82	89	21	96.279259	Similarity
5	1	1	1	1	2	246	83	20	20	96.298477	of
5	1	1	1	1	3	270	82	82	21	93.099930	Triangles
5	1	1	1	1	4	359	92	20	2	93.099930	—
5	1	1	1	1	5	385	82	53	20	97.001579	Quick
5	1	1	1	1	6	443	83	51	15	96.924538	Notes
5	1	1	1	1	7	502	82	64	20	96.579559	(Grade
5	1	1	1	1	8	575	82	28	20	96.286743	10)
5	1	1	1	1	9	1079	83	10	15	96.770248	5
4	1	1	1	2	0	211	169	224	24	-1	
5	1	1	1	2	1	211	173	41	20	96.283875	(AH
5	1	1	1	2	2	258	177	12	12	69.823997	+
5	1	1	1	2	3	276	173	39	20	69.823997	HB)
5	1	1	1	2	4	324	182	3	3	73.461151	-
5	1	1	1	2	5	334	174	30	15	84.769333	AB
5	1	1	1	2	6	372	180	12	6	84.769333	=
5	1	1	1	2	7	391	169	44	20	78.774483	AB?.
4	1	1	1	3	0	508	253	12	13	-1	
5	1	1	1	3	1	508	253	12	13	72.661331	Cc
4	1	1	1	4	0	446	430	348	13	-1	
5	1	1	1	4	1	446	431	11	12	96.863777	A
5	1	1	1	4	2	675	430	13	12	81.818810	H
5	1	1	1	4	3	783	430	11	12	91.924240	B
