level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1241	1754	-1	
2	1	1	0	0	0	138	82	954	1359	-1	
3	1	1	1	0	0	138	82	954	1359	-1	
4	1	1	1	1	0	150	82	940	21	-1	
5	1	1	1	1	1	150	82	89	21	96.279259	Similarity
5	1	1	1	1	2	246	83	20	20	96.298477	of
5	1	1	1	1	3	270	82	82	21	93.099930	Triangles
5	1	1	1	1	4	359	92	20	2	93.099930	—
5	1	1	1	1	5	386	82	52	20	97.001579	Quick
5	1	1	1	1	6	443	83	51	15	96.924538	Notes
5	1	1	1	1	7	502	82	64	20	96.579559	(Grade
5	1	1	1	1	8	575	83	28	19	96.286743	10)
5	1	1	1	1	9	1070	83	20	15	96.904137	10
4	1	1	1	2	0	150	151	244	22	-1	
5	1	1	1	2	1	150	151	88	22	96.566948	Pitfalls
5	1	1	1	2	2	247	152	47	21	96.585144	and
5	1	1	1	2	3	304	151	90	22	96.956894	Checks
4	1	1	1	3	0	190	254	623	21	-1	
5	1	1	1	3	1	190	259	6	7	73.658264	*
5	1	1	1	3	2	209	254	66	21	96.768715	Wrong
5	1	1	1	3	3	281	254	59	16	96.602943	order:
5	1	1	1	3	4	351	254	66	21	96.792458	Always
5	1	1	1	3	5	424	254	54	16	96.773712	match
5	1	1	1	3	6	485	255	54	15	96.643982	letters
5	1	1	1	3	7	546	255	79	20	96.554543	correctly
5	1	1	1	3	8	633	254	48	16	96.902725	when
5	1	1	1	3	9	688	254	64	21	96.851303	writing
5	1	1	1	3	10	759	254	54	16	96.445190	ratios.
4	1	1	1	4	0	190	288	793	21	-1	
5	1	1	1	4	1	190	293	6	7	65.329292	+
5	1	1	1	4	2	209	288	40	17	96.956841	SAS
5	1	1	1	4	3	256	293	39	11	96.277527	uses
5	1	1	1	4	4	302	288	82	16	96.277527	included
5	1	1	1	4	5	391	288	57	21	96.304993	angle:
5	1	1	1	4	6	458	289	35	15	96.304993	The
5	1	1	1	4	7	499	288	48	21	97.000046	equal
5	1	1	1	4	8	554	289	48	20	96.576691	angle
5	1	1	1	4	9	609	291	43	13	96.576691	must
5	1	1	1	4	10	659	289	20	15	96.936592	be
5	1	1	1	4	11	686	289	74	15	96.533234	between
5	1	1	1	4	12	767	288	26	16	96.615761	the
5	1	1	1	4	13	800	291	32	13	96.279053	two
5	1	1	1	4	14	839	289	88	20	96.690666	compared
5	1	1	1	4	15	935	288	48	16	96.865219	sides.
4	1	1	1	5	0	190	318	378	23	-1	
5	1	1	1	5	1	190	327	6	7	57.849579	*
5	1	1	1	5	2	210	322	10	16	91.938812	k
5	1	1	1	5	3	228	327	18	11	85.674011	vs
5	1	1	1	5	4	254	318	27	20	41.110939	k?:
5	1	1	1	5	5	291	322	88	16	95.580154	Perimeter
5	1	1	1	5	6	385	327	38	11	93.247375	uses
5	1	1	1	5	7	431	322	16	19	92.631104	k,
5	1	1	1	5	8	454	327	37	11	96.157318	area
5	1	1	1	5	9	498	327	37	11	93.209618	uses
5	1	1	1	5	10	543	318	25	20	58.322594	k?.
