level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1241	1754	-1	
2	1	1	0	0	0	150	82	939	891	-1	
3	1	1	1	0	0	150	82	939	891	-1	
4	1	1	1	1	0	150	82	939	21	-1	
5	1	1	1	1	1	150	82	89	21	96.279259	Similarity
5	1	1	1	1	2	246	83	20	20	96.298477	of
5	1	1	1	1	3	270	82	82	21	93.099930	Triangles
5	1	1	1	1	4	359	92	20	2	93.099930	—
5	1	1	1	1	5	386	82	52	20	97.001579	Quick
5	1	1	1	1	6	443	83	51	15	96.924538	Notes
5	1	1	1	1	7	502	82	64	20	96.579559	(Grade
5	1	1	1	1	8	575	83	28	19	96.286743	10)
5	1	1	1	1	9	1079	83	10	15	97.001526	2
4	1	1	1	2	0	151	151	508	27	-1	
5	1	1	1	2	1	151	151	61	22	96.573448	Core
5	1	1	1	2	2	220	151	137	22	96.644264	Definitions
5	1	1	1	2	3	366	152	47	21	96.506699	and
5	1	1	1	2	4	422	151	126	27	96.625710	Similarity
5	1	1	1	2	5	558	151	101	22	96.545517	Criteria
4	1	1	1	3	0	182	254	876	22	-1	
5	1	1	1	3	1	182	255	73	17	96.406860	Similar
5	1	1	1	3	2	262	255	91	21	93.302193	triangles:
5	1	1	1	3	3	366	256	60	16	92.845345	AABC
5	1	1	1	3	4	435	263	12	4	89.587723	~
5	1	1	1	3	5	457	254	79	18	67.521606	AA’B’C’
5	1	1	1	3	6	545	255	15	16	96.644043	if
5	1	1	1	3	7	567	256	25	15	74.400192	ZA
5	1	1	1	3	8	602	262	12	6	95.378410	=
5	1	1	1	3	9	624	254	38	20	86.448944	ZA’,
5	1	1	1	3	10	672	256	25	15	88.336769	ZB
5	1	1	1	3	11	705	262	12	6	89.906990	=
5	1	1	1	3	12	727	254	38	20	85.052559	ZB’,
5	1	1	1	3	13	775	256	26	16	77.955025	LC
5	1	1	1	3	14	809	262	12	6	96.556236	=
5	1	1	1	3	15	831	254	32	18	51.494442	ZC’
5	1	1	1	3	16	872	256	70	19	96.006744	(AAA),
5	1	1	1	3	17	950	260	19	11	96.116745	or
5	1	1	1	3	18	975	255	15	16	96.116745	if
5	1	1	1	3	19	995	255	63	16	96.935242	certain
4	1	1	1	4	0	182	283	354	21	-1	
5	1	1	1	4	1	182	283	92	21	91.667725	side-angle
5	1	1	1	4	2	281	283	93	16	96.944122	conditions
5	1	1	1	4	3	381	284	39	15	96.982361	hold
5	1	1	1	4	4	428	284	52	19	96.746429	(SAS,
5	1	1	1	4	5	488	284	48	19	94.771660	SSS).
4	1	1	1	5	0	181	409	781	21	-1	
5	1	1	1	5	1	181	409	48	16	97.010727	AAA
5	1	1	1	5	2	236	409	96	21	96.846962	Similarity
5	1	1	1	5	3	502	409	40	17	96.729965	SAS
5	1	1	1	5	4	549	409	96	21	96.128632	Similarity
5	1	1	1	5	5	823	409	36	17	96.943527	SSS
5	1	1	1	5	6	866	409	96	21	96.620514	Similarity
4	1	1	1	6	0	190	444	868	21	-1	
5	1	1	1	6	1	190	449	6	7	0.000000	«
5	1	1	1	6	2	209	444	16	16	93.589806	If
5	1	1	1	6	3	231	444	45	16	96.451874	three
5	1	1	1	6	4	284	445	58	20	96.543480	angles
5	1	1	1	6	5	350	444	20	16	93.866371	of
5	1	1	1	6	6	377	449	9	11	93.299667	a
5	1	1	1	6	7	394	444	27	16	90.706360	tri-
5	1	1	1	6	8	510	449	7	7	79.158005	*
5	1	1	1	6	9	528	445	37	15	96.970879	Two
5	1	1	1	6	10	572	444	43	16	96.848663	sides
5	1	1	1	6	11	622	445	16	15	96.691772	in
5	1	1	1	6	12	644	444	94	21	96.691772	proportion
5	1	1	1	6	13	831	449	6	7	27.864389	¢
5	1	1	1	6	14	849	444	28	16	95.561394	All
5	1	1	1	6	15	884	444	46	16	95.561394	three
5	1	1	1	6	16	937	444	36	16	96.368828	side
