level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1241	1754	-1	
2	1	1	0	0	0	150	82	939	750	-1	
3	1	1	1	0	0	150	82	939	21	-1	
4	1	1	1	1	0	150	82	939	21	-1	
5	1	1	1	1	1	150	82	89	21	96.279259	Similarity
5	1	1	1	1	2	246	82	20	21	96.298477	of
5	1	1	1	1	3	270	82	82	21	93.099930	Triangles
5	1	1	1	1	4	358	92	21	2	93.099930	—
5	1	1	1	1	5	385	82	53	20	97.001579	Quick
5	1	1	1	1	6	443	83	51	15	96.924538	Notes
5	1	1	1	1	7	502	82	64	20	96.579559	(Grade
5	1	1	1	1	8	575	82	28	20	96.286743	10)
5	1	1	1	1	9	1080	82	9	17	96.604317	8
3	1	1	2	0	0	181	165	644	106	-1	
4	1	1	2	1	0	183	165	642	56	-1	
5	1	1	2	1	1	183	185	13	15	90.108047	1.
5	1	1	2	1	2	209	184	67	17	96.487930	Similar
5	1	1	2	1	3	281	184	43	21	96.901787	right
5	1	1	2	1	4	331	184	77	21	96.473106	triangles
5	1	1	2	1	5	415	184	44	16	96.960640	from
5	1	1	2	1	6	465	184	48	21	96.849030	equal
5	1	1	2	1	7	520	189	30	11	96.875046	sun
5	1	1	2	1	8	557	184	86	16	96.537659	elevation:
5	1	1	2	1	9	652	165	108	56	0.000000	Teeteg
5	1	1	2	1	10	768	191	12	6	96.842484	=
5	1	1	2	1	11	790	170	35	46	0.000000	z
4	1	1	2	2	0	181	221	415	54	-1	
5	1	1	2	2	1	181	239	15	16	96.372047	2.
5	1	1	2	2	2	208	240	37	15	96.355988	Tree
5	1	1	2	2	3	254	239	56	21	96.844040	height
5	1	1	2	2	4	319	246	8	6	91.747681	=
5	1	1	2	2	5	337	239	10	17	89.517509	9
5	1	1	2	2	6	355	248	2	3	89.517509	-
5	1	1	2	2	7	363	221	33	54	0.000000	zo
5	1	1	2	2	8	405	239	191	17	85.787178	=9-1.25=11.25m.
3	1	1	3	0	0	181	335	864	301	-1	
4	1	1	3	1	0	214	335	601	21	-1	
5	1	1	3	1	1	214	335	52	21	96.151466	Equal
5	1	1	3	1	2	273	340	30	11	96.151466	sun
5	1	1	3	1	3	310	335	48	21	96.952065	angle
5	1	1	3	1	4	365	335	46	21	96.755753	gives
5	1	1	3	1	5	418	336	53	15	96.369957	AAA.
5	1	1	3	1	6	478	335	83	21	96.740318	Compare
5	1	1	3	1	7	567	335	65	21	96.846710	heights
5	1	1	3	1	8	639	338	16	13	96.941772	to
5	1	1	3	1	9	662	335	76	16	96.982643	shadows
5	1	1	3	1	10	745	335	70	21	96.475273	directly.
4	1	1	3	2	0	181	464	382	21	-1	
5	1	1	3	2	1	181	464	46	21	92.334831	Type
5	1	1	3	2	2	233	464	20	16	92.334831	F:
5	1	1	3	2	3	261	464	108	17	96.450089	Coordinate
5	1	1	3	2	4	376	464	54	17	96.972633	check
5	1	1	3	2	5	436	464	28	17	97.018143	for
5	1	1	3	2	6	470	464	93	21	96.712685	similarity
4	1	1	3	3	0	182	492	863	22	-1	
5	1	1	3	3	1	182	493	60	16	93.229424	Points:
5	1	1	3	3	2	253	493	70	21	89.860359	A(0,0),
5	1	1	3	3	3	331	493	40	20	92.444359	B(4,
5	1	1	3	3	4	377	493	24	21	93.299561	2),
5	1	1	3	3	5	408	493	64	20	91.530121	C(1,
5	1	1	3	3	6	457	488	16	31	96.962669	3)
5	1	1	3	3	7	481	493	31	16	92.737732	and
5	1	1	3	3	8	519	492	78	22	87.916939	A’(0,0),
5	1	1	3	3	9	606	492	45	22	83.685944	B’(6,
5	1	1	3	3	10	658	493	23	20	83.685944	3),
5	1	1	3	3	11	694	492	60	21	12.385216	C’(1.5,
5	1	1	3	3	12	761	493	40	20	12.385216	4.5).
5	1	1	3	3	13	812	493	49	17	93.260330	Show
5	1	1	3	3	14	869	494	61	16	86.224007	AABC
5	1	1	3	3	15	938	501	12	4	86.224007	~
5	1	1	3	3	16	959	492	86	18	34.997955	AA’B’C’.
4	1	1	3	4	0	182	521	51	21	-1	
5	1	1	3	4	1	182	521	51	21	96.645248	Steps
4	1	1	3	5	0	183	550	808	47	-1	
5	1	1	3	5	1	183	566	13	15	93.056541	1.
5	1	1	3	5	2	209	565	59	21	93.056541	Slopes
5	1	1	3	5	3	276	565	45	16	96.423737	show
5	1	1	3	5	4	328	565	48	21	96.536217	equal
5	1	1	3	5	5	383	565	62	21	96.309334	angles:
5	1	1	3	5	6	455	571	42	13	79.297508	maz
5	1	1	3	5	7	505	572	12	6	94.053810	=
5	1	1	3	5	8	527	550	11	47	0.000000	;
5	1	1	3	5	9	548	572	12	6	65.400879	=
5	1	1	3	5	10	569	561	9	28	26.973473	3
5	1	1	3	5	11	586	565	32	16	96.154259	and
5	1	1	3	5	12	625	571	51	13	0.000000	marr
5	1	1	3	5	13	686	572	12	6	92.413239	=
5	1	1	3	5	14	707	550	12	47	68.396248	2
5	1	1	3	5	15	728	572	12	6	71.155304	=
5	1	1	3	5	16	750	561	16	28	21.137615	a
